Order_ID,Customer_ID,Order_Date,Month,City,Zone,Restaurant_Name,Cuisine,Customer_Type,Items_Count,Food_Amount,Discount_Amount,Delivery_Fee,Tax_Amount,Final_Order_Value,Payment_Mode,Delivery_Partner,Distance_km,Expected_Delivery_Min,Actual_Delivery_Min,Late_duration,Late_Delivery,Order_Status,Customer_Rating,Weather,Offer_Type,Revenue
ORD00102,CUST0164,13-03-2025,March,Mumbai,North,Tandoor Tales,North Indian,New,3,₹ 911.19,₹ 136.68,₹ 35.00,₹ 38.73,₹ 848.24,Debit Card,QuickRider,8.2,46,44,-2,No,Delivered,4,Clear,Combo Offer,High
ORD00103,CUST0611,18-12-2025,December,Bengaluru,East,Zest Kitchen,South Indian,New,4,₹ 878.50,₹ 50.00,₹ 45.00,₹ 41.43,₹ 914.93,Credit Card,Zippy,8.7,56,57,1,No,Delivered,3.7,Cloudy,Flat 50,High
ORD00104,CUST0501,27-09-2025,September,Chennai,North,Burger Barn,Momos,New,2,₹ 291.36,₹ 0.00,₹ 0.00,₹ 14.57,₹ 305.93,Wallet,Zippy,10.4,60,61,1,No,Delivered,4.2,Clear,Free Delivery,High
ORD00105,CUST0353,19-09-2025,September,Kolkata,West,Flavour Factory,Burger,Returning,4,₹ 887.77,₹ 0.00,₹ 0.00,₹ 44.39,₹ 932.16,Wallet,Zippy,5.4,31,28,-3,No,Delivered,4,Cloudy,No Offer,Medium
ORD00106,CUST0357,05-10-2025,October,Bengaluru,West,Roll Nation,Biryani,Returning,4,₹ 974.50,₹ 194.90,₹ 45.00,₹ 38.98,₹ 863.58,Credit Card,Zippy,10.6,58,57,-1,No,Delivered,5,Clear,20% Off,High
ORD00107,CUST0116,02-04-2025,April,Delhi,South,Spice Junction,Biryani,Premium,5,"₹ 1,314.96",₹ 262.99,₹ 25.00,₹ 52.60,"₹ 1,129.57",Cash,Zippy,3.7,37,38,1,No,Cancelled,,Clear,20% Off,High
ORD00108,CUST0297,05-12-2025,December,Kolkata,South,Pizza Palace,Chinese,New,1,₹ 358.62,₹ 0.00,₹ 25.00,₹ 17.93,₹ 401.55,UPI,FastFleet,9.1,54,55,1,No,Delivered,4.3,Clear,No Offer,High
ORD00109,CUST0391,22-10-2025,October,Chennai,South,Dosa Delight,North Indian,Premium,3,₹ 983.59,₹ 0.00,₹ 35.00,₹ 49.18,"₹ 1,067.77",Wallet,UrbanRunner,1.7,25,33,8,Yes,Delivered,4.4,Cloudy,No Offer,Medium
ORD00110,CUST0138,13-06-2025,June,Delhi,East,Biryani House,Desserts,Returning,2,₹ 376.81,₹ 0.00,₹ 35.00,₹ 18.84,₹ 430.65,Cash,QuickRider,10.4,50,46,-4,No,Delivered,4.9,Hot,No Offer,High
ORD00111,CUST0016,05-05-2025,May,Chennai,North,Curry Corner,Healthy,New,4,"₹ 1,173.05",₹ 0.00,₹ 55.00,₹ 58.65,"₹ 1,286.70",Credit Card,FastFleet,7.6,39,40,1,No,Delivered,4.5,Clear,No Offer,Medium
ORD00112,CUST0481,08-04-2025,April,Jaipur,South,Wok Express,Momos,Returning,3,₹ 443.15,₹ 50.00,₹ 45.00,₹ 19.66,₹ 457.81,Credit Card,DoorDashPro,6.1,44,50,6,Yes,Delivered,3.9,Clear,Flat 50,High
ORD00113,CUST0564,15-04-2025,April,Pune,North,Sweet Treats,Momos,Returning,5,₹ 800.44,₹ 0.00,₹ 55.00,₹ 40.02,₹ 895.46,UPI,DoorDashPro,8.9,50,55,5,No,Delivered,3.8,Clear,No Offer,Medium
ORD00114,CUST0237,12-05-2025,May,Jaipur,West,Curry Corner,Burger,New,5,"₹ 1,124.33",₹ 50.00,₹ 0.00,₹ 53.72,"₹ 1,128.05",Wallet,Zippy,6.8,37,33,-4,No,Delivered,3.6,Cold,Flat 50,High
ORD00115,CUST0018,29-12-2025,December,Mumbai,Central,Curry Corner,Healthy,New,4,"₹ 1,305.61",₹ 0.00,₹ 0.00,₹ 65.28,"₹ 1,370.89",Wallet,UrbanRunner,1.1,35,30,-5,No,Delivered,4.1,Clear,Free Delivery,High
ORD00116,CUST0308,24-12-2025,December,Delhi,North,Flavour Factory,Pizza,New,3,"₹ 1,660.01",₹ 332.00,₹ 35.00,₹ 66.40,"₹ 1,429.41",Credit Card,Zippy,3.9,38,45,7,Yes,Delivered,4.1,Clear,20% Off,High
ORD00117,CUST0581,01-12-2025,December,Pune,West,Quick Fork,Desserts,Returning,1,₹ 277.30,₹ 55.46,₹ 45.00,₹ 11.09,₹ 277.93,UPI,QuickRider,10.3,55,58,3,No,Delivered,4.5,Rainy,20% Off,High
ORD00118,CUST0307,19-05-2025,May,Bengaluru,East,Foodie's Stop,Rolls,Returning,3,₹ 489.09,₹ 0.00,₹ 0.00,₹ 24.45,₹ 513.54,Credit Card,FastFleet,11.6,53,60,7,No,Cancelled,,Cloudy,Free Delivery,Medium
ORD00119,CUST0629,16-10-2025,October,Pune,Central,Tandoor Tales,South Indian,Returning,1,₹ 99.00,₹ 0.00,₹ 0.00,₹ 4.95,₹ 103.95,Credit Card,UrbanRunner,2.1,28,33,5,No,Delivered,4.1,Hot,Free Delivery,High
ORD00120,CUST0390,23-07-2025,July,Hyderabad,West,Sweet Treats,Healthy,Returning,5,"₹ 1,476.34",₹ 0.00,₹ 55.00,₹ 73.82,"₹ 1,605.16",Cash,FastFleet,4.2,34,31,-3,No,Delivered,4.1,Cloudy,No Offer,Low
ORD00121,CUST0612,19-07-2025,July,Bengaluru,North,Roll Nation,Biryani,Returning,1,₹ 321.00,₹ 0.00,₹ 55.00,₹ 16.05,₹ 392.05,Debit Card,UrbanRunner,6.6,37,43,6,Yes,Delivered,4.5,Clear,No Offer,High
ORD00122,CUST0172,16-06-2025,June,Hyderabad,West,Pizza Palace,Desserts,Returning,2,₹ 325.45,₹ 0.00,₹ 0.00,₹ 16.27,₹ 341.72,Wallet,QuickRider,2.9,31,41,10,Yes,Delivered,3.8,Clear,Free Delivery,Medium
ORD00123,CUST0338,22-05-2025,May,Jaipur,North,Healthy Bowl,South Indian,Premium,2,₹ 399.90,₹ 50.00,₹ 0.00,₹ 17.50,₹ 367.40,Cash,QuickRider,11.4,59,66,7,Yes,Delivered,4.1,Hot,Flat 50,Medium
ORD00124,CUST0288,21-06-2025,June,Delhi,East,Zest Kitchen,South Indian,Premium,2,₹ 637.70,₹ 50.00,₹ 35.00,₹ 29.39,₹ 652.09,Credit Card,QuickRider,9.1,57,59,2,No,Delivered,4,Cold,Flat 50,Medium
ORD00125,CUST0143,06-07-2025,July,Mumbai,Central,Biryani House,Rolls,Returning,4,₹ 718.22,₹ 0.00,₹ 35.00,₹ 35.91,₹ 789.13,Wallet,DoorDashPro,10.1,47,55,8,Yes,Delivered,3.9,Hot,No Offer,High
ORD00126,CUST0255,04-05-2025,May,Delhi,West,Pizza Palace,Desserts,Returning,4,₹ 580.48,₹ 50.00,₹ 45.00,₹ 26.52,₹ 602.00,Wallet,DoorDashPro,7,47,44,-3,No,Delivered,4.1,Cloudy,Flat 50,High
ORD00127,CUST0155,27-03-2025,March,Pune,East,Burger Barn,Desserts,New,5,₹ 810.20,₹ 0.00,₹ 25.00,₹ 40.51,₹ 875.71,Debit Card,DoorDashPro,5.9,44,62,18,Yes,Delivered,3.4,Rainy,No Offer,High
ORD00128,CUST0308,13-01-2025,January,Hyderabad,West,Burger Barn,Pizza,Returning,3,"₹ 1,163.83",₹ 0.00,₹ 45.00,₹ 58.19,"₹ 1,267.02",Credit Card,Zippy,4.8,32,41,9,Yes,Delivered,4.1,Clear,No Offer,High
ORD00129,CUST0629,30-12-2025,December,Chennai,North,Sweet Treats,Burger,Returning,5,"₹ 1,069.78",₹ 0.00,₹ 45.00,₹ 53.49,"₹ 1,168.27",Wallet,FastFleet,7.9,43,51,8,Yes,Delivered,4.2,Cloudy,No Offer,High
ORD00130,CUST0626,19-08-2025,August,Kolkata,South,Healthy Bowl,Chinese,Returning,5,"₹ 1,587.18",₹ 50.00,₹ 45.00,₹ 76.86,"₹ 1,659.04",UPI,QuickRider,2.3,36,46,10,Yes,Delivered,4.3,Rainy,Flat 50,High
ORD00131,CUST0429,28-10-2025,October,Chennai,West,Biryani House,Momos,Returning,5,₹ 825.87,₹ 0.00,₹ 0.00,₹ 41.29,₹ 867.16,Debit Card,UrbanRunner,3.6,28,27,-1,No,Delivered,4.4,Clear,Free Delivery,High
ORD00132,CUST0576,12-03-2025,March,Delhi,West,Biryani House,Rolls,Returning,2,₹ 314.28,₹ 0.00,₹ 0.00,₹ 15.71,₹ 329.99,Cash,UrbanRunner,10.5,46,52,6,Yes,Delivered,4.5,Rainy,No Offer,High
ORD00133,CUST0116,01-12-2025,December,Jaipur,West,Meal Monk,Healthy,New,2,₹ 578.00,₹ 0.00,₹ 55.00,₹ 28.90,₹ 661.90,Wallet,UrbanRunner,4.2,41,56,15,Yes,Delivered,4.1,Rainy,No Offer,Medium
ORD00134,CUST0243,28-02-2025,February,Chennai,Central,Cafe Crave,Biryani,Returning,2,₹ 449.56,₹ 0.00,₹ 45.00,₹ 22.48,₹ 517.04,Cash,FastFleet,3.9,28,26,-2,No,Delivered,5,Clear,No Offer,High
ORD00135,CUST0527,29-10-2025,October,Pune,South,Dosa Delight,Momos,Returning,5,₹ 773.07,₹ 0.00,₹ 0.00,₹ 38.65,₹ 811.72,Credit Card,Zippy,2.9,32,35,3,No,Cancelled,,Clear,Free Delivery,High
ORD00136,CUST0096,11-03-2025,March,Kolkata,East,Dosa Delight,Burger,New,4,₹ 972.71,₹ 0.00,₹ 0.00,₹ 48.64,"₹ 1,021.35",Debit Card,QuickRider,2.6,30,37,7,Yes,Delivered,3.4,Cloudy,Free Delivery,High
ORD00137,CUST0291,21-09-2025,September,Chennai,West,Momo Street,Healthy,Returning,4,"₹ 1,039.01",₹ 207.80,₹ 35.00,₹ 41.56,₹ 907.77,UPI,DoorDashPro,10.4,63,71,8,Yes,Delivered,3.6,Clear,20% Off,High
ORD00138,CUST0281,08-10-2025,October,Jaipur,East,Urban Bites,Biryani,New,2,₹ 562.87,₹ 0.00,₹ 45.00,₹ 28.14,₹ 636.01,Cash,Zippy,6,46,45,-1,No,Delivered,4,Clear,No Offer,High
ORD00139,CUST0456,02-12-2025,December,Bengaluru,East,Urban Bites,Burger,Returning,2,₹ 615.35,₹ 123.07,₹ 45.00,₹ 24.61,₹ 561.89,Debit Card,Zippy,8.2,42,52,10,Yes,Delivered,3.5,Clear,20% Off,High
ORD00140,CUST0577,05-01-2025,January,Bengaluru,West,Meal Monk,Burger,New,1,₹ 175.89,₹ 0.00,₹ 0.00,₹ 8.79,₹ 184.68,Cash,Zippy,4.4,37,36,-1,No,Delivered,4.2,Clear,No Offer,High
ORD00141,CUST0254,09-11-2025,November,Chennai,South,Noodle Hub,Burger,Returning,1,₹ 202.82,₹ 0.00,₹ 0.00,₹ 10.14,₹ 212.96,Cash,DoorDashPro,2.5,25,37,12,Yes,Delivered,3.2,Rainy,Free Delivery,Low
ORD00142,CUST0013,27-11-2025,November,Hyderabad,North,Wok Express,North Indian,Returning,4,"₹ 1,493.05",₹ 0.00,₹ 35.00,₹ 74.65,"₹ 1,602.70",Wallet,DoorDashPro,8.1,46,49,3,No,Delivered,4.1,Rainy,No Offer,Medium
ORD00143,CUST0426,12-06-2025,June,Pune,East,Biryani House,Rolls,Returning,1,₹ 152.58,₹ 0.00,₹ 0.00,₹ 7.63,₹ 160.21,UPI,QuickRider,3.9,27,34,7,Yes,Delivered,3.7,Cold,No Offer,High
ORD00144,CUST0089,26-12-2025,December,Delhi,East,Roll Nation,Pizza,New,2,₹ 714.71,₹ 107.21,₹ 55.00,₹ 30.38,₹ 692.88,Credit Card,QuickRider,4.6,30,38,8,Yes,Delivered,4.1,Clear,Combo Offer,Low
ORD00145,CUST0276,01-03-2025,March,Kolkata,East,Burger Barn,Burger,New,2,₹ 437.15,₹ 87.43,₹ 45.00,₹ 17.49,₹ 412.21,Credit Card,Zippy,11.5,65,73,8,Yes,Delivered,4.6,Rainy,20% Off,High
ORD00146,CUST0588,16-01-2025,January,Pune,East,Pizza Palace,Rolls,New,4,₹ 754.22,₹ 150.84,₹ 45.00,₹ 30.17,₹ 678.55,Wallet,Zippy,6.6,35,53,18,Yes,Delivered,4.1,Rainy,20% Off,Medium
ORD00147,CUST0080,27-04-2025,April,Kolkata,South,Meal Monk,Biryani,Returning,1,₹ 421.01,₹ 0.00,₹ 55.00,₹ 21.05,₹ 497.06,Credit Card,UrbanRunner,9.8,57,59,2,No,Delivered,4.2,Clear,No Offer,High
ORD00148,CUST0312,10-07-2025,July,Kolkata,South,Flavour Factory,Chinese,Premium,4,"₹ 1,155.18",₹ 0.00,₹ 35.00,₹ 57.76,"₹ 1,247.94",Cash,UrbanRunner,9.5,52,61,9,Yes,Delivered,4.2,Clear,No Offer,Medium
ORD00149,CUST0315,05-05-2025,May,Jaipur,South,Sweet Treats,Rolls,New,5,₹ 922.99,₹ 0.00,₹ 35.00,₹ 46.15,"₹ 1,004.14",Cash,Zippy,8,39,34,-5,No,Delivered,3.8,Cold,No Offer,High
ORD00150,CUST0404,16-04-2025,April,Jaipur,North,Healthy Bowl,Burger,New,5,"₹ 1,242.43",₹ 0.00,₹ 0.00,₹ 62.12,"₹ 1,304.55",Credit Card,Zippy,8.7,52,54,2,No,Delivered,3.6,Rainy,Free Delivery,High
ORD00151,CUST0109,31-10-2025,October,Delhi,South,Healthy Bowl,North Indian,Premium,3,"₹ 1,044.05",₹ 208.81,₹ 35.00,₹ 41.76,₹ 912.00,Cash,FastFleet,6,40,41,1,No,Delivered,4.3,Clear,20% Off,High
ORD00152,CUST0336,19-08-2025,August,Pune,North,Curry Corner,Rolls,Premium,4,₹ 651.65,₹ 50.00,₹ 35.00,₹ 30.08,₹ 666.73,Credit Card,FastFleet,10.4,48,52,4,No,Delivered,4.1,Clear,Flat 50,High
ORD00153,CUST0064,16-02-2025,February,Pune,Central,Roll Nation,Biryani,New,4,"₹ 1,093.43",₹ 0.00,₹ 45.00,₹ 54.67,"₹ 1,193.10",Credit Card,FastFleet,7.1,53,62,9,Yes,Delivered,4,Clear,No Offer,High
ORD00154,CUST0340,08-03-2025,March,Pune,East,Foodie's Stop,Pizza,Returning,1,₹ 348.01,₹ 0.00,₹ 25.00,₹ 17.40,₹ 390.41,UPI,Zippy,10.9,61,58,-3,No,Cancelled,,Hot,No Offer,High
ORD00155,CUST0511,22-01-2025,January,Delhi,Central,Tandoor Tales,Desserts,Returning,2,₹ 276.32,₹ 55.26,₹ 35.00,₹ 11.05,₹ 267.11,Cash,QuickRider,4.1,31,33,2,No,Delivered,5,Clear,20% Off,Medium
ORD00156,CUST0185,09-10-2025,October,Bengaluru,East,Dosa Delight,Desserts,Returning,5,₹ 952.83,₹ 0.00,₹ 35.00,₹ 47.64,"₹ 1,035.47",Wallet,Zippy,6.3,48,53,5,No,Delivered,2.8,Clear,No Offer,Medium
ORD00157,CUST0398,13-06-2025,June,Hyderabad,North,Flavour Factory,Healthy,Returning,2,₹ 724.17,₹ 108.63,₹ 35.00,₹ 30.78,₹ 681.32,Wallet,DoorDashPro,6.9,36,38,2,No,Delivered,4.6,Cloudy,Combo Offer,High
ORD00158,CUST0617,30-03-2025,March,Chennai,East,Spice Junction,Momos,Returning,5,₹ 885.51,₹ 132.83,₹ 45.00,₹ 37.63,₹ 835.31,Debit Card,FastFleet,7,41,43,2,No,Delivered,5,Rainy,Combo Offer,High
ORD00159,CUST0406,11-01-2025,January,Chennai,Central,Dosa Delight,Chinese,Returning,3,₹ 987.10,₹ 0.00,₹ 0.00,₹ 49.36,"₹ 1,036.46",Credit Card,UrbanRunner,9.5,59,56,-3,No,Delivered,4.4,Hot,Free Delivery,High
ORD00160,CUST0302,21-02-2025,February,Chennai,South,Noodle Hub,Burger,Returning,2,₹ 432.51,₹ 86.50,₹ 55.00,₹ 17.30,₹ 418.31,Cash,FastFleet,9.7,51,51,0,No,Delivered,3.7,Cloudy,20% Off,High
ORD00161,CUST0091,01-04-2025,April,Pune,Central,Biryani House,Biryani,Returning,5,"₹ 1,491.06",₹ 0.00,₹ 35.00,₹ 74.55,"₹ 1,600.61",Wallet,DoorDashPro,9.2,49,54,5,No,Delivered,4.4,Clear,No Offer,Medium
ORD00162,CUST0104,17-08-2025,August,Mumbai,South,Curry Corner,Pizza,New,1,₹ 239.98,₹ 48.00,₹ 25.00,₹ 9.60,₹ 226.58,UPI,QuickRider,10.7,62,68,6,Yes,Delivered,4.6,Hot,20% Off,High
ORD00163,CUST0629,23-10-2025,October,Jaipur,North,Roll Nation,Biryani,New,1,₹ 168.18,₹ 25.23,₹ 25.00,₹ 7.15,₹ 175.10,Debit Card,QuickRider,9.1,59,56,-3,No,Delivered,5,Cold,Combo Offer,Medium
ORD00164,CUST0586,27-12-2025,December,Delhi,Central,Biryani House,Desserts,New,2,₹ 292.59,₹ 0.00,₹ 55.00,₹ 14.63,₹ 362.22,Debit Card,UrbanRunner,3.9,35,33,-2,No,Delivered,4.6,Clear,No Offer,Low
ORD00165,CUST0483,09-09-2025,September,Chennai,North,Pizza Palace,Desserts,New,1,₹ 218.06,₹ 50.00,₹ 35.00,₹ 8.40,₹ 211.46,Wallet,QuickRider,11.7,65,69,4,No,Delivered,4.2,Hot,Flat 50,Medium
ORD00166,CUST0353,05-12-2025,December,Pune,South,Tandoor Tales,South Indian,Returning,4,₹ 826.17,₹ 0.00,₹ 35.00,₹ 41.31,₹ 902.48,Cash,UrbanRunner,7.2,40,38,-2,No,Delivered,4.4,Cloudy,No Offer,Medium
ORD00167,CUST0460,31-07-2025,July,Kolkata,West,Noodle Hub,Rolls,Premium,2,₹ 316.14,₹ 50.00,₹ 0.00,₹ 13.31,₹ 279.45,Cash,FastFleet,6.5,50,49,-1,No,Delivered,4.3,Hot,Flat 50,High
ORD00168,CUST0533,27-03-2025,March,Mumbai,South,Noodle Hub,Biryani,New,2,₹ 598.16,₹ 0.00,₹ 0.00,₹ 29.91,₹ 628.07,Cash,QuickRider,2,38,43,5,No,Delivered,3.8,Clear,No Offer,Medium
ORD00169,CUST0485,07-01-2025,January,Pune,South,Foodie's Stop,Burger,Returning,5,"₹ 1,176.08",₹ 0.00,₹ 0.00,₹ 58.80,"₹ 1,234.88",UPI,Zippy,10.7,60,70,10,Yes,Delivered,3.2,Clear,Free Delivery,High
ORD00170,CUST0101,30-03-2025,March,Delhi,Central,Tandoor Tales,Momos,New,1,₹ 156.63,₹ 31.33,₹ 35.00,₹ 6.27,₹ 166.57,Debit Card,FastFleet,1.2,27,37,10,Yes,Delivered,2.9,Clear,20% Off,High
ORD00171,CUST0519,10-03-2025,March,Jaipur,East,Noodle Hub,North Indian,Returning,2,₹ 807.19,₹ 0.00,₹ 45.00,₹ 40.36,₹ 892.55,UPI,QuickRider,9.4,54,54,0,No,Delivered,4.1,Hot,No Offer,Low
ORD00172,CUST0609,11-03-2025,March,Mumbai,South,Sweet Treats,Biryani,New,2,₹ 532.61,₹ 0.00,₹ 0.00,₹ 26.63,₹ 559.24,UPI,QuickRider,5.4,34,36,2,No,Delivered,5,Cloudy,Free Delivery,High
ORD00173,CUST0526,01-04-2025,April,Chennai,East,Healthy Bowl,Burger,Returning,4,"₹ 1,070.25",₹ 0.00,₹ 25.00,₹ 53.51,"₹ 1,148.76",UPI,Zippy,10.4,53,56,3,No,Delivered,4.5,Cloudy,No Offer,High
ORD00174,CUST0478,16-12-2025,December,Delhi,South,Spice Junction,Momos,New,3,₹ 459.58,₹ 0.00,₹ 0.00,₹ 22.98,₹ 482.56,Wallet,DoorDashPro,5.7,44,53,9,Yes,Delivered,3.3,Hot,Free Delivery,High
ORD00175,CUST0306,13-12-2025,December,Bengaluru,North,Curry Corner,Rolls,Returning,3,₹ 482.68,₹ 96.54,₹ 35.00,₹ 19.31,₹ 440.45,Wallet,FastFleet,11.9,60,63,3,No,Delivered,3.7,Hot,20% Off,Medium
ORD00176,CUST0488,18-03-2025,March,Kolkata,Central,Momo Street,Desserts,Returning,3,₹ 536.12,₹ 107.22,₹ 45.00,₹ 21.45,₹ 495.35,UPI,DoorDashPro,9.1,48,50,2,No,Delivered,4.7,Clear,20% Off,Medium
ORD00177,CUST0340,17-09-2025,September,Delhi,Central,Roll Nation,Burger,New,5,"₹ 1,154.15",₹ 230.83,₹ 35.00,₹ 46.17,"₹ 1,004.49",Credit Card,DoorDashPro,8.2,46,50,4,No,Delivered,3.9,Clear,20% Off,Medium
ORD00178,CUST0206,14-05-2025,May,Bengaluru,West,Foodie's Stop,Biryani,Returning,2,₹ 362.97,₹ 0.00,₹ 45.00,₹ 18.15,₹ 426.12,Wallet,DoorDashPro,6.8,48,47,-1,No,Delivered,4.3,Clear,No Offer,High
ORD00179,CUST0445,29-07-2025,July,Chennai,South,Meal Monk,Pizza,Returning,1,₹ 537.47,₹ 0.00,₹ 25.00,₹ 26.87,₹ 589.34,Credit Card,QuickRider,7.3,41,43,2,No,Delivered,4.2,Rainy,No Offer,Medium
ORD00180,CUST0106,26-07-2025,July,Pune,North,Quick Fork,Biryani,New,3,₹ 845.19,₹ 126.78,₹ 0.00,₹ 35.92,₹ 754.33,Debit Card,QuickRider,8.4,47,53,6,Yes,Delivered,3.5,Clear,Combo Offer,High
ORD00181,CUST0414,15-09-2025,September,Bengaluru,North,Roll Nation,North Indian,Returning,3,₹ 879.32,₹ 50.00,₹ 25.00,₹ 41.47,₹ 895.79,Wallet,Zippy,4.8,44,45,1,No,Delivered,4.5,Clear,Flat 50,High
ORD00182,CUST0119,27-04-2025,April,Delhi,South,Foodie's Stop,Biryani,Returning,1,₹ 180.78,₹ 0.00,₹ 55.00,₹ 9.04,₹ 244.82,UPI,QuickRider,7.9,39,34,-5,No,Delivered,4.8,Cloudy,No Offer,High
ORD00183,CUST0633,16-08-2025,August,Hyderabad,West,Wok Express,Burger,Returning,1,₹ 196.63,₹ 0.00,₹ 55.00,₹ 9.83,₹ 261.46,UPI,Zippy,8.7,54,52,-2,No,Delivered,4,Hot,No Offer,Medium
ORD00184,CUST0003,25-05-2025,May,Bengaluru,West,Zest Kitchen,Chinese,New,2,₹ 550.11,₹ 0.00,₹ 0.00,₹ 27.51,₹ 577.62,Debit Card,Zippy,1.4,34,44,10,Yes,Delivered,4.3,Hot,Free Delivery,Medium
ORD00185,CUST0179,10-12-2025,December,Bengaluru,Central,Dosa Delight,Healthy,Premium,1,₹ 424.75,₹ 0.00,₹ 45.00,₹ 21.24,₹ 490.99,Wallet,Zippy,11.9,59,55,-4,No,Delivered,3.9,Clear,No Offer,High
ORD00186,CUST0351,29-05-2025,May,Chennai,West,Burger Barn,Pizza,Premium,2,₹ 793.45,₹ 0.00,₹ 35.00,₹ 39.67,₹ 868.12,UPI,FastFleet,10.8,55,52,-3,No,Delivered,4.1,Hot,No Offer,Medium
ORD00187,CUST0389,28-02-2025,February,Jaipur,East,Meal Monk,Desserts,Returning,1,₹ 300.70,₹ 0.00,₹ 0.00,₹ 15.04,₹ 315.74,Credit Card,DoorDashPro,5.6,46,55,9,Yes,Delivered,3.9,Hot,No Offer,High
ORD00188,CUST0634,10-11-2025,November,Delhi,West,Burger Barn,Healthy,Premium,3,₹ 890.69,₹ 0.00,₹ 55.00,₹ 44.53,₹ 990.22,Cash,Zippy,9.4,50,55,5,No,Delivered,4.1,Cold,No Offer,Medium
ORD00189,CUST0285,10-08-2025,August,Chennai,West,Quick Fork,Burger,Premium,2,₹ 369.44,₹ 0.00,₹ 45.00,₹ 18.47,₹ 432.91,Wallet,Zippy,10.6,48,53,5,No,Delivered,4.1,Cloudy,No Offer,High
ORD00190,CUST0563,17-09-2025,September,Pune,West,Pizza Palace,Chinese,Returning,4,"₹ 1,188.44",₹ 0.00,₹ 45.00,₹ 59.42,"₹ 1,292.86",Wallet,Zippy,9.2,42,50,8,Yes,Delivered,4.1,Clear,No Offer,Medium
ORD00191,CUST0228,16-02-2025,February,Mumbai,West,Curry Corner,South Indian,Returning,3,₹ 560.48,₹ 0.00,₹ 0.00,₹ 28.02,₹ 588.50,Credit Card,Zippy,8.9,52,50,-2,No,Delivered,4.1,Cloudy,Free Delivery,High
ORD00192,CUST0196,24-06-2025,June,Hyderabad,Central,Curry Corner,Rolls,Returning,4,₹ 740.04,₹ 0.00,₹ 0.00,₹ 37.00,₹ 777.04,UPI,DoorDashPro,2.2,27,34,7,Yes,Delivered,4.6,Clear,Free Delivery,High
ORD00193,CUST0178,25-02-2025,February,Bengaluru,West,Foodie's Stop,Healthy,Premium,1,₹ 267.47,₹ 40.12,₹ 45.00,₹ 11.37,₹ 283.72,Credit Card,FastFleet,10.2,60,60,0,No,Delivered,4.3,Cold,Combo Offer,High
ORD00194,CUST0567,23-02-2025,February,Chennai,Central,Noodle Hub,Desserts,Premium,3,₹ 608.00,₹ 0.00,₹ 25.00,₹ 30.40,₹ 663.40,Credit Card,FastFleet,2.5,38,43,5,No,Delivered,4,Clear,No Offer,Medium
ORD00195,CUST0536,13-04-2025,April,Hyderabad,East,Biryani House,Burger,Returning,3,₹ 591.60,₹ 118.32,₹ 45.00,₹ 23.66,₹ 541.94,Debit Card,Zippy,8.4,57,65,8,Yes,Delivered,3.8,Clear,20% Off,High
ORD00196,CUST0576,13-01-2025,January,Kolkata,North,Healthy Bowl,Chinese,Returning,3,₹ 953.52,₹ 143.03,₹ 35.00,₹ 40.52,₹ 886.01,Credit Card,FastFleet,3.2,41,50,9,Yes,Delivered,4.1,Clear,Combo Offer,High
ORD00197,CUST0560,28-11-2025,November,Hyderabad,North,Tandoor Tales,Desserts,Returning,1,₹ 227.78,₹ 34.17,₹ 55.00,₹ 9.68,₹ 258.29,Debit Card,UrbanRunner,10.6,60,66,6,Yes,Delivered,4.1,Hot,Combo Offer,High
ORD00198,CUST0159,11-04-2025,April,Jaipur,South,Biryani House,Pizza,Premium,1,₹ 251.12,₹ 0.00,₹ 25.00,₹ 12.56,₹ 288.68,Wallet,Zippy,2.8,31,40,9,Yes,Delivered,4.2,Clear,No Offer,Medium
ORD00199,CUST0227,20-03-2025,March,Kolkata,Central,Meal Monk,North Indian,Returning,3,₹ 746.61,₹ 0.00,₹ 55.00,₹ 37.33,₹ 838.94,Wallet,FastFleet,1.7,36,43,7,Yes,Delivered,3.9,Clear,No Offer,Medium
ORD00200,CUST0117,06-12-2025,December,Chennai,East,Zest Kitchen,Chinese,Returning,1,₹ 385.12,₹ 0.00,₹ 0.00,₹ 19.26,₹ 404.38,Wallet,QuickRider,10.9,54,59,5,No,Delivered,4.4,Cold,Free Delivery,High
ORD00201,CUST0645,12-05-2025,May,Chennai,Central,Cafe Crave,Rolls,Returning,2,₹ 329.45,₹ 0.00,₹ 0.00,₹ 16.47,₹ 345.92,Debit Card,FastFleet,2.8,40,42,2,No,Delivered,4.4,Rainy,Free Delivery,Medium
ORD00202,CUST0589,17-12-2025,December,Bengaluru,South,Noodle Hub,Rolls,Returning,2,₹ 433.47,₹ 86.69,₹ 0.00,₹ 17.34,₹ 364.12,UPI,FastFleet,2,22,25,3,No,Delivered,4.3,Clear,20% Off,Medium
ORD00203,CUST0309,13-05-2025,May,Jaipur,West,Momo Street,Desserts,New,5,₹ 996.17,₹ 50.00,₹ 0.00,₹ 47.31,₹ 993.48,UPI,UrbanRunner,8.7,43,41,-2,No,Delivered,4.6,Clear,Flat 50,Medium
ORD00204,CUST0012,14-02-2025,February,Jaipur,West,Spice Junction,Desserts,Returning,4,₹ 755.51,₹ 0.00,₹ 35.00,₹ 37.78,₹ 828.29,Wallet,UrbanRunner,11.6,53,59,6,No,Cancelled,,Clear,No Offer,High
